target image path,labels,class,anchors
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2768.jpg,!0 0.504136 0.43890625000000005 0.195232 0.3641304347826087!0 0.06981900222222222 0.22681983695652175 0.1260232888888889 0.23441650543478262!0 0.09672991555555555 0.7023598423913043 0.13148965777777777 0.21739130434782608!0 0.32658584444444444 0.4701069456521739 0.11466994666666666 0.19245996195652174!0 0.6411612688888889 0.4324790815217391 0.11490493777777779 0.21195652173913043!0 0.8947602511111111 0.2032516902173913 0.12090165777777778 0.21739130434782608,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2772.jpg,!0 0.48304622629969424 0.30597753006681516 0.4967219510703364 0.5379594922048998,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2776.jpg,!0 0.3726719955555555 0.27806029 0.16262134222222221 0.35157698!0 0.5480898844444444 0.3650299066666667 0.20974470222222222 0.4440571133333333,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2780.jpg,!0 0.5040941890909091 0.2837289377777778 0.33683952727272726 0.32865429777777777,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2784.jpg,!0 0.15735345211581292 0.3423525993883792 0.13925701559020046 0.28412354740061163!0 0.25289487750556794 0.5055590214067278 0.10875412026726057 0.21886422018348625!0 0.6102846325167038 0.3397321100917431 0.1569946547884187 0.30806605504587153!0 0.7800795100222717 0.3520107033639144 0.13512650334075724 0.28160428134556575,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2788.jpg,!0 0.2562600111111111 0.17530765027322404 0.16374088444444443 0.30496668306010927!0 0.7332933844444445 0.20610253551912566 0.16933831555555556 0.3096155792349727,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2792.jpg,!0 0.24854186444444445 0.6160077768115942 0.24937644 0.5471538144927537!0 0.772003408888889 0.41787501159420287 0.26490138222222226 0.5866724753623188,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2796.jpg,!0 0.22785267555555555 0.2070957392473118 0.17351146222222222 0.3353238924731183,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2800.jpg,!0 0.4028697866666667 0.3208269719626168 0.2511189555555555 0.498447152647975,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2804.jpg,!0 0.38926246418338106 0.20618133333333333 0.24876733524355302 0.2964964444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2808.jpg,!0 0.5061046666666666 0.38849011627906976 0.20624488888888887 0.43442383720930233!0 0.7973024444444444 0.45254011627906976 0.14057111111111112 0.2823686046511628,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2812.jpg,!0 0.474814701863354 0.4280995822222222 0.6561335155279503 0.6627080622222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2816.jpg,!0 0.37236244444444444 0.2946629449838188 0.20667555555555556 0.43593398058252425!0 0.61839 0.356510355987055 0.20986577777777776 0.4922631197411004,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2820.jpg,!0 0.21988124666666667 0.25039859173126616 0.13264419555555557 0.2401728165374677!0 0.3138085666666667 0.31572024289405687 0.068229 0.13160568475452195!0 0.6811215222222222 0.1660685503875969 0.1538514311111111 0.27350670284237727,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2824.jpg,!0 0.6644651714922049 0.4562977185628742 0.42559790200445435 0.8704189401197604,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2828.jpg,!0 0.2749584565701559 0.27366643695014664 0.224231710467706 0.3978715190615835!0 0.5276770423162583 0.4041451290322581 0.23372666369710465 0.42290656891495604,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2832.jpg,!0 0.5034277027027028 0.4082926829268293 0.7104993243243243 0.7214551219512195,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2836.jpg,!0 0.47961080585106386 0.2459398511111111 0.2555117234042553 0.3613290977777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2840.jpg,!0 0.5707687414330218 0.2559436955555556 0.42241125233644855 0.4169897777777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2844.jpg,!0 0.3062017772828508 0.4585439882697947 0.16031714922048998 0.32190615835777125!0 0.6786103429844097 0.4610233225806452 0.18587795100222715 0.3407935718475073,Face,2
